AgentName          ,WinRate ,MarginError ,numTurns ,victoryPoints ,numRoadsBuilt ,devCardsBought ,usedDevCards                      ,settlementsBuilt ,citiesBuilt ,devCardVP ,largestArmy ,longestRoad ,resourcesReceived                       ,totalResourcesReceivedPerTurn ,totalResourcesDiscarded ,totalResourcesStolen ,resourcesFromDevCard           ,totalResourcesFromDevCard ,resourcesFromBankTrade                ,finalResourceProduction         ,finalTradeRates                 ,setupResourceProduction           ,totalSetupResourceProduction ,setupTradeRates             ,setupResourceDiversity ,turnsForFirstSettlement ,noSettlementsBuilt ,turnsForFirstCity   ,noCitysBuilt ,numRoadsFor1stSettlement ,totalResourcesFromBankTrade ,goodSettlementBankTrades ,badSettlementBankTrades ,goodCityBankTrades ,badCityBankTrades ,goodRoadBankTrades ,badRoadBankTrades ,goodDevCardBankTrades ,badDevCardBankTrades ,neutralBankTrades ,acceptedTrades ,rejectedTrades ,goodSettlementAcceptedTrades ,badSettlementAcceptedTrades ,goodCityAcceptedTrades ,badCityAcceptedTrades ,goodRoadAcceptedTrades ,badRoadAcceptedTrades ,goodDevCardAcceptedTrades ,badDevCardAcceptedTrades ,neutralAcceptedTrades ,totalPlayerTrades ,acceptedPlayerTrades ,goodSettlementPlayerTrades ,badSettlementPlayerTrades ,goodCityPlayerTrades ,badCityPlayerTrades ,goodRoadPlayerTrades ,badRoadPlayerTrades ,goodDevCardPlayerTrades ,badDevCardPlayerTrades ,neutralPlayerTrades
Player0            ,0.2     ,24.79       ,  24.7   ,         5.8  ,         7.6  ,         4.9   ,"[2.5, 0.5, 0.3, 0.2, 0.0]"       ,           1.0   ,        0.8 ,    1.2   ,       0.3  ,        0.1 ,"[13.2, 7.5, 14.4, 18.7, 12.9]"         ,                        2.7   ,                   10.4 ,                 6.6 ,"[0.3, 1.8, 0.0, 0.0, 0.0]"    ,                    2.1   ,"[1.4, 3.9, 1.0, 1.8, 1.0]"           ,"[7.8, 2.8, 7.0, 7.9, 6.0]"     ,"[3.6, 3.6, 3.8, 3.8, 3.6]"     ,"[4.6, 1.6, 5.0, 5.2, 3.8]"       ,                        20.2 ,"[4.0, 4.0, 4.0, 4.0, 4.0]" ,                  3.8  ,     3.263157894736842  ,             0.5   , 4.7368421052631575 ,       0.5   ,      0.9473684210526315 ,                      9.1   ,                     0.0 ,                    0.0 ,             0.3   ,              0.0 ,               0.9 ,              0.0 ,                 1.6  ,               0.1   ,            6.2   ,           0.0 ,           0.0 ,                         0.0 ,                        0.0 ,                   0.0 ,                  0.0 ,                   0.0 ,                  0.0 ,                      0.0 ,                     0.0 ,                  0.0 ,              0.0 ,                 0.0 ,                       0.0 ,                      0.0 ,                 0.0 ,                0.0 ,                 0.0 ,                0.0 ,                    0.0 ,                   0.0 ,                0.0
Player0LossesStats ,-1.0    ,-1.0        ,  24.875 ,         4.75 ,         7.75 ,         4.625 ,"[2.375, 0.625, 0.25, 0.25, 0.0]" ,           0.875 ,        0.5 ,    0.875 ,       0.25 ,        0.0 ,"[12.875, 5.375, 14.125, 21.0, 10.125]" ,                        2.553 ,                   12.0 ,                 6.0 ,"[0.25, 2.125, 0.0, 0.0, 0.0]" ,                    2.375 ,"[1.125, 2.875, 1.125, 1.625, 0.875]" ,"[6.25, 2.0, 6.75, 7.75, 4.25]" ,"[3.75, 3.5, 3.75, 3.75, 3.75]" ,"[4.0, 1.375, 5.25, 5.75, 3.125]" ,                        19.5 ,"[4.0, 4.0, 4.0, 4.0, 4.0]" ,                  3.75 ,     1.0847457627118644 ,             0.625 , 2.5762711864406778 ,       0.625 ,      0.5423728813559322 ,                      7.625 ,                     0.0 ,                    0.0 ,             0.125 ,              0.0 ,               0.5 ,              0.0 ,                 1.75 ,               0.125 ,            5.125 ,           0.0 ,           0.0 ,                         0.0 ,                        0.0 ,                   0.0 ,                  0.0 ,                   0.0 ,                  0.0 ,                      0.0 ,                     0.0 ,                  0.0 ,              0.0 ,                 0.0 ,                       0.0 ,                      0.0 ,                 0.0 ,                0.0 ,                 0.0 ,                0.0 ,                    0.0 ,                   0.0 ,                0.0
Player1            ,0.8     ,24.79       ,  24.7   ,         9.4  ,         8.0  ,         3.3   ,"[2.2, 0.1, 0.1, 0.2, 0.0]"       ,           2.1   ,        2.2 ,    0.7   ,       0.5  ,        0.7 ,"[11.7, 26.3, 15.0, 19.7, 14.4]"        ,                        3.526 ,                   13.2 ,                 7.4 ,"[0.2, 0.0, 0.5, 0.3, 0.0]"    ,                    1.0   ,"[2.5, 2.0, 2.0, 2.3, 2.6]"           ,"[7.9, 13.7, 9.6, 13.8, 9.7]"   ,"[3.4, 3.8, 3.8, 3.8, 3.3]"     ,"[3.2, 5.2, 3.9, 4.4, 3.9]"       ,                        20.6 ,"[4.0, 4.0, 4.0, 4.0, 3.8]" ,                  4.6  ,     8.98989898989899   ,             0.1   ,12.8                ,       0.0   ,      1.4141414141414141 ,                     11.4   ,                     0.6 ,                    0.0 ,             0.4   ,              0.0 ,               2.1 ,              0.2 ,                 1.0  ,               0.4   ,            5.7   ,           0.0 ,           0.0 ,                         0.0 ,                        0.0 ,                   0.0 ,                  0.0 ,                   0.0 ,                  0.0 ,                      0.0 ,                     0.0 ,                  0.0 ,              0.0 ,                 0.0 ,                       0.0 ,                      0.0 ,                 0.0 ,                0.0 ,                 0.0 ,                0.0 ,                    0.0 ,                   0.0 ,                0.0
