AgentName          ,WinRate ,MarginError ,numTurns           ,victoryPoints      ,numRoadsBuilt    ,devCardsBought     ,usedDevCards                        ,settlementsBuilt   ,citiesBuilt ,devCardVP          ,largestArmy        ,longestRoad ,resourcesReceived                          ,totalResourcesReceivedPerTurn ,totalResourcesDiscarded ,totalResourcesStolen ,resourcesFromDevCard                  ,totalResourcesFromDevCard ,resourcesFromBankTrade                ,finalResourceProduction                 ,finalTradeRates                                                                                     ,setupResourceProduction               ,totalSetupResourceProduction ,setupTradeRates                       ,setupResourceDiversity ,turnsForFirstSettlement ,noSettlementsBuilt ,turnsForFirstCity   ,noCitysBuilt       ,numRoadsFor1stSettlement ,totalResourcesFromBankTrade ,goodSettlementBankTrades ,badSettlementBankTrades ,goodCityBankTrades  ,badCityBankTrades ,goodRoadBankTrades  ,badRoadBankTrades   ,goodDevCardBankTrades ,badDevCardBankTrades ,neutralBankTrades  ,acceptedTrades   ,rejectedTrades    ,goodSettlementAcceptedTrades ,badSettlementAcceptedTrades ,goodCityAcceptedTrades ,badCityAcceptedTrades ,goodRoadAcceptedTrades ,badRoadAcceptedTrades ,goodDevCardAcceptedTrades ,badDevCardAcceptedTrades ,neutralAcceptedTrades ,totalPlayerTrades ,acceptedPlayerTrades ,goodSettlementPlayerTrades ,badSettlementPlayerTrades ,goodCityPlayerTrades ,badCityPlayerTrades ,goodRoadPlayerTrades ,badRoadPlayerTrades ,goodDevCardPlayerTrades ,badDevCardPlayerTrades ,neutralPlayerTrades
Player0            ,0.9855  ,0.52        ,26.8045            ,10.231             ,9.659            , 9.939             ,"[5.202, 0.75, 0.743, 0.716, 0.0]"  ,2.145              ,     1.4935 ,2.058              ,0.8485             ,     0.671  ,"[14.438, 15.662, 18.02, 19.384, 17.788]"  ,                        3.182 ,     17.485             ,   5.0295            ,"[0.743, 0.743, 0.0, 1.738, 0.001]"   ,                    3.225 ,"[0.122, 2.462, 2.004, 3.022, 0.054]" ,"[7.967, 8.759, 9.889, 10.741, 10.515]" ,"[3.9065, 3.913, 3.9185, 3.913, 3.9165]"                                                            ,"[3.736, 3.675, 4.49, 4.682, 4.596]"  ,                          21 ,"[3.986, 3.99, 3.99, 3.989, 3.99]"    ,    3.803              ,    13.048609131776201  ,0.17               ,10.34204971804638   ,0.203              ,      3.5933054309616317 ,                      7.664 ,                  0.0735 ,                 0.0    ,0.104               ,           0.003  ,0.251               ,0.0295              ,   1.474              ,  0.129              , 5.3725            ,18.2255          ,15.5745           ,         0.499               ,         0.3085             ,    0.421              ,  0.124               ,     1.629             ,   0.7315             ,       2.125              ,                  0.8185 ,    10.55             ,           22.891 ,   14.7675           ,       0.2885              ,     0.007                ,  0.1465             ,             0.0015 ,  1.3305             , 0.2945             ,                 2.7245 ,    0.063              ,  9.617
Player0LossesStats ,-1.0    ,-1.0        ,56.310344827586206 , 7.448275862068965 ,8.89655172413793 ,13.206896551724139 ,"[7.828, 0.897, 0.966, 1.138, 0.0]" ,1.7241379310344827 ,     1.0    ,2.1379310344827585 ,0.7241379310344828 ,     0.0    ,"[24.621, 31.828, 41.103, 29.172, 13.655]" ,                        2.493 ,     42.724137931034484 ,   9.724137931034482 ,"[0.966, 0.966, 0.0, 2.931, 0.0]"     ,                    4.863 ,"[0.621, 5.862, 5.552, 7.897, 0.0]"   ,"[4.517, 5.586, 9.034, 6.345, 5.0]"     ,"[3.8620689655172415, 3.793103448275862, 3.793103448275862, 3.793103448275862, 3.8620689655172415]" ,"[2.931, 3.241, 5.483, 3.897, 2.31]"  ,                          18 ,"[3.897, 3.828, 3.828, 3.828, 3.897]" ,    3.2413793103448274 ,    12.388349514563107  ,0.5862068965517241 ,19.647412755716005  ,0.3448275862068966 ,      1.9708737864077668 ,                     19.932 ,                  0.0    ,                 0.0    ,0.10344827586206896 ,           0.0    ,0.06896551724137931 ,0.20689655172413793 ,   2.7241379310344827 ,  1.8275862068965518 ,12.655172413793103 ,35.6551724137931 ,32.06896551724138 ,         0.27586206896551724 ,         0.2413793103448276 ,    0.3448275862068966 ,  0.13793103448275862 ,     2.206896551724138 ,   1.0344827586206897 ,       3.6206896551724137 ,                  2.0    ,    22.03448275862069 ,           48.0   ,   31.06896551724138 ,       0.13793103448275862 ,     0.034482758620689655 ,  0.1724137931034483 ,             0.0    ,  1.1724137931034482 , 0.5862068965517241 ,                 5.0    ,    0.3793103448275862 , 20.310344827586206
Player1            ,0.003   ,0.24        ,26.07              , 2.773             ,6.745            , 1.339             ,"[0.709, 0.092, 0.098, 0.1, 0.0]"   ,2.0665             ,     0.109  ,0.2555             ,0.0105             ,     0.0785 ,"[6.035, 5.875, 8.383, 8.297, 8.17]"       ,                        1.41  ,      2.782             ,   4.676             ,"[0.168, 0.118, 0.066, 0.048, 0.049]" ,                    0.449 ,"[1.361, 1.296, 1.104, 1.201, 1.204]" ,"[2.134, 2.2, 2.929, 2.979, 2.866]"     ,"[3.5015, 3.493, 3.5, 3.5195, 3.5145]"                                                              ,"[1.982, 1.975, 2.784, 2.756, 2.693]" ,                          12 ,"[3.533, 3.527, 3.533, 3.557, 3.547]" ,    2.881              ,     2.7947247881384016 ,0.8765             , 1.5196933600955436 ,0.9125             ,      0.7513292700526005 ,                      6.166 ,                  0.09   ,                 0.0435 ,0.0225              ,           0.0885 ,0.8075              ,0.154               ,   0.3525             ,  0.3055             , 4.443             ,14.4375          ,14.4535           ,         0.2335              ,         0.1815             ,    0.074              ,  0.086               ,     1.4665            ,   0.5955             ,       0.8825             ,                  0.9455 ,    10.2245           ,           22.904 ,   15.326            ,       0.207               ,     0.1685               ,  0.068              ,             0.098  ,  1.4845             , 0.5895             ,                 0.8905 ,    0.7875             , 11.1375
