AgentName          ,WinRate ,MarginError ,numTurns          ,victoryPoints     ,numRoadsBuilt      ,devCardsBought    ,usedDevCards                        ,settlementsBuilt   ,citiesBuilt        ,devCardVP          ,largestArmy         ,longestRoad        ,resourcesReceived                          ,totalResourcesReceivedPerTurn ,totalResourcesDiscarded ,totalResourcesStolen ,resourcesFromDevCard                  ,totalResourcesFromDevCard ,resourcesFromBankTrade                ,finalResourceProduction                  ,finalTradeRates                                                                        ,setupResourceProduction               ,totalSetupResourceProduction ,setupTradeRates                       ,setupResourceDiversity ,turnsForFirstSettlement ,noSettlementsBuilt ,turnsForFirstCity  ,noCitysBuilt        ,numRoadsFor1stSettlement ,totalResourcesFromBankTrade ,goodSettlementBankTrades ,badSettlementBankTrades ,goodCityBankTrades  ,badCityBankTrades   ,goodRoadBankTrades ,badRoadBankTrades  ,goodDevCardBankTrades ,badDevCardBankTrades ,neutralBankTrades ,acceptedTrades ,rejectedTrades ,goodSettlementAcceptedTrades ,badSettlementAcceptedTrades ,goodCityAcceptedTrades ,badCityAcceptedTrades ,goodRoadAcceptedTrades ,badRoadAcceptedTrades ,goodDevCardAcceptedTrades ,badDevCardAcceptedTrades ,neutralAcceptedTrades ,totalPlayerTrades ,acceptedPlayerTrades ,goodSettlementPlayerTrades ,badSettlementPlayerTrades ,goodCityPlayerTrades ,badCityPlayerTrades ,goodRoadPlayerTrades ,badRoadPlayerTrades ,goodDevCardPlayerTrades ,badDevCardPlayerTrades ,neutralPlayerTrades
Player0            ,0.9025  ,1.3         ,39.2955           ,9.882             ,12.4685            ,6.501             ,"[3.417, 0.389, 0.484, 0.466, 0.0]" ,2.4775             ,1.487              ,1.3605             ,0.5715              ,0.702              ,"[20.726, 21.421, 28.292, 29.041, 29.564]" ,                        3.284 ,      17.1275           ,    8.4575           ,"[0.555, 0.599, 0.21, 0.897, 0.074]"  ,                    2.335 ,"[6.095, 3.155, 1.759, 4.968, 3.07]"  ,"[8.748, 9.233, 11.714, 12.355, 11.851]" ,"[3.852, 3.848, 3.8545, 3.841, 3.8485]"                                                ,"[3.291, 3.326, 4.583, 4.558, 4.628]" ,                      20.386 ,"[4.0, 4.0, 4.0, 4.0, 4.0]"           ,    3.8255             ,     19.2710347712149   ,0.0555             ,18.660347374390067 ,0.198               ,       5.417650339796929 ,                     19.047 ,      1.2785             ,                 0.0815 ,0.2415              ,0.2105              , 5.6265            ,0.3525             ,    1.716             ,  0.6155             , 9.571            ,           0.0 ,           0.0 ,                         0.0 ,                        0.0 ,                   0.0 ,                  0.0 ,                   0.0 ,                  0.0 ,                      0.0 ,                     0.0 ,                  0.0 ,              0.0 ,                 0.0 ,                       0.0 ,                      0.0 ,                 0.0 ,                0.0 ,                 0.0 ,                0.0 ,                    0.0 ,                   0.0 ,                0.0
Player0LossesStats ,-1.0    ,-1.0        ,60.78974358974359 ,6.661538461538462 ,12.892307692307693 ,4.805128205128205 ,"[2.554, 0.256, 0.405, 0.374, 0.0]" ,1.8205128205128205 ,0.9076923076923077 ,0.9794871794871794 ,0.16923076923076924 ,0.2564102564102564 ,"[28.01, 19.677, 42.103, 35.318, 42.913]"  ,                        2.764 ,      25.73846153846154 ,   13.37948717948718 ,"[0.472, 0.487, 0.185, 0.795, 0.072]" ,                    2.011 ,"[9.79, 5.8, 2.59, 8.333, 5.703]"     ,"[6.662, 4.805, 9.21, 8.179, 9.559]"     ,"[3.758974358974359, 3.6769230769230767, 3.8, 3.7794871794871794, 3.7743589743589743]" ,"[2.938, 2.405, 4.672, 3.882, 4.867]" ,                      18.764 ,"[4.0, 4.0, 4.0, 4.0, 4.0]"           ,    3.3897435897435897 ,     25.602638022273123 ,0.2153846153846154 ,21.251977222397976 ,0.47692307692307695 ,       5.811547271147618 ,                     32.216 ,      1.4820512820512821 ,                 0.2    ,0.30256410256410254 ,0.31794871794871793 , 9.276923076923078 ,0.6102564102564103 ,    2.641025641025641 ,  1.2923076923076924 ,16.49230769230769 ,           0.0 ,           0.0 ,                         0.0 ,                        0.0 ,                   0.0 ,                  0.0 ,                   0.0 ,                  0.0 ,                      0.0 ,                     0.0 ,                  0.0 ,              0.0 ,                 0.0 ,                       0.0 ,                      0.0 ,                 0.0 ,                0.0 ,                 0.0 ,                0.0 ,                    0.0 ,                   0.0 ,                0.0
Player1            ,0.03    ,0.75        ,38.641            ,3.552             , 7.283             ,2.596             ,"[1.391, 0.186, 0.197, 0.203, 0.0]" ,0.2975             ,0.3395             ,0.502              ,0.097               ,0.088              ,"[9.737, 11.387, 12.32, 13.541, 12.46]"    ,                        1.538 ,       7.7675           ,    5.401            ,"[0.355, 0.198, 0.175, 0.151, 0.131]" ,                    1.01  ,"[2.674, 2.507, 2.404, 2.382, 2.486]" ,"[2.518, 2.914, 3.133, 3.562, 3.234]"    ,"[3.4755, 3.475, 3.47, 3.465, 3.4465]"                                                 ,"[1.991, 2.117, 2.704, 2.687, 2.698]" ,                      12.197 ,"[3.537, 3.541, 3.531, 3.533, 3.513]" ,    2.8905             ,      5.671328080176912 ,0.821              , 5.122465746230116 ,0.7675              ,       1.35055440258226  ,                     12.453 ,      0.252              ,                 0.0955 ,0.09                ,0.357               , 2.036             ,0.1835             ,    0.935             ,  0.701              , 8.208            ,           0.0 ,           0.0 ,                         0.0 ,                        0.0 ,                   0.0 ,                  0.0 ,                   0.0 ,                  0.0 ,                      0.0 ,                     0.0 ,                  0.0 ,              0.0 ,                 0.0 ,                       0.0 ,                      0.0 ,                 0.0 ,                0.0 ,                 0.0 ,                0.0 ,                    0.0 ,                   0.0 ,                0.0
