AgentName          ,WinRate ,MarginError ,numTurns ,victoryPoints ,numRoadsBuilt ,devCardsBought ,usedDevCards                        ,settlementsBuilt ,citiesBuilt ,devCardVP ,largestArmy ,longestRoad ,resourcesReceived                          ,totalResourcesReceivedPerTurn ,totalResourcesDiscarded ,totalResourcesStolen ,resourcesFromDevCard                  ,totalResourcesFromDevCard ,resourcesFromBankTrade                ,finalResourceProduction                  ,finalTradeRates                           ,setupResourceProduction               ,totalSetupResourceProduction ,setupTradeRates                       ,setupResourceDiversity ,turnsForFirstSettlement ,noSettlementsBuilt ,turnsForFirstCity  ,noCitysBuilt ,numRoadsFor1stSettlement ,totalResourcesFromBankTrade ,goodSettlementBankTrades ,badSettlementBankTrades ,goodCityBankTrades ,badCityBankTrades ,goodRoadBankTrades ,badRoadBankTrades ,goodDevCardBankTrades ,badDevCardBankTrades ,neutralBankTrades ,acceptedTrades ,rejectedTrades ,goodSettlementAcceptedTrades ,badSettlementAcceptedTrades ,goodCityAcceptedTrades ,badCityAcceptedTrades ,goodRoadAcceptedTrades ,badRoadAcceptedTrades ,goodDevCardAcceptedTrades ,badDevCardAcceptedTrades ,neutralAcceptedTrades ,totalPlayerTrades ,acceptedPlayerTrades ,goodSettlementPlayerTrades ,badSettlementPlayerTrades ,goodCityPlayerTrades ,badCityPlayerTrades ,goodRoadPlayerTrades ,badRoadPlayerTrades ,goodDevCardPlayerTrades ,badDevCardPlayerTrades ,neutralPlayerTrades
Reward_win         , 0.9455 ,       0.99 , 33.1155 ,      10.02   ,      11.0935 ,        7.037  ,"[3.695, 0.507, 0.518, 0.51, 0.0]"  ,          2.133  ,     1.613  ,   1.448  ,     0.659  ,     0.751  ,"[17.718, 19.034, 24.567, 23.841, 24.11]"  ,                        3.3   ,                13.099  ,              7.012  ,"[0.545, 1.437, 0.054, 0.319, 0.029]" ,                    2.384 ,"[3.425, 3.686, 1.567, 3.716, 1.968]" ,"[8.654, 9.555, 11.24, 12.094, 11.805]"  ,"[3.927, 3.9215, 3.924, 3.9205, 3.9175]"  ,"[3.543, 3.502, 4.663, 4.682, 4.745]" ,                      21.135 ,"[4.0, 4.0, 4.0, 4.0, 4.0]"           ,                3.8335 ,     16.20301849659189  ,            0.064  ,14.496960568777304 ,      0.2015 ,      4.187634004288137  ,                     14.362 ,                  0.6185 ,                 0.037  ,            0.2305 ,           0.034  ,            2.5875 ,           0.3145 ,               1.755  ,              0.4765 ,            8.265 ,           0.0 ,           0.0 ,                         0.0 ,                        0.0 ,                   0.0 ,                  0.0 ,                   0.0 ,                  0.0 ,                      0.0 ,                     0.0 ,                  0.0 ,              0.0 ,                 0.0 ,                       0.0 ,                      0.0 ,                 0.0 ,                0.0 ,                 0.0 ,                0.0 ,                    0.0 ,                   0.0 ,                0.0
Reward_finalvp     , 0.9205 ,       1.19 , 37.4795 ,       9.9135 ,      12.041  ,        7.346  ,"[3.901, 0.486, 0.546, 0.55, 0.0]"  ,          2.1995 ,     1.4315 ,   1.5045 ,     0.6485 ,     0.7365 ,"[20.114, 20.438, 25.974, 26.89, 27.788]"  ,                        3.234 ,                15.8355 ,              7.8585 ,"[0.756, 1.411, 0.142, 0.117, 0.002]" ,                    2.428 ,"[4.87, 4.222, 1.562, 3.8, 2.246]"    ,"[8.068, 8.87, 10.471, 11.5, 10.89]"     ,"[3.938, 3.9455, 3.9375, 3.9325, 3.9405]" ,"[3.526, 3.447, 4.587, 4.684, 4.766]" ,                      21.01  ,"[4.0, 4.0, 4.0, 4.0, 4.0]"           ,                3.8305 ,     18.60523025528752  ,            0.0785 ,14.585469038320173 ,      0.27   ,      5.322208896699196  ,                     16.7   ,                  0.8105 ,                 0.0305 ,            0.186  ,           0.0915 ,            4.355  ,           0.145  ,               1.6895 ,              0.2935 ,            9.663 ,           0.0 ,           0.0 ,                         0.0 ,                        0.0 ,                   0.0 ,                  0.0 ,                   0.0 ,                  0.0 ,                      0.0 ,                     0.0 ,                  0.0 ,              0.0 ,                 0.0 ,                       0.0 ,                      0.0 ,                 0.0 ,                0.0 ,                 0.0 ,                0.0 ,                    0.0 ,                   0.0 ,                0.0
Reward_vpAction    , 0.9025 ,       1.3  , 39.2955 ,       9.882  ,      12.4685 ,        6.501  ,"[3.417, 0.389, 0.484, 0.466, 0.0]" ,          2.4775 ,     1.487  ,   1.3605 ,     0.5715 ,     0.702  ,"[20.726, 21.421, 28.292, 29.041, 29.564]" ,                        3.284 ,                17.1275 ,              8.4575 ,"[0.555, 0.599, 0.21, 0.897, 0.074]"  ,                    2.335 ,"[6.095, 3.155, 1.759, 4.968, 3.07]"  ,"[8.748, 9.233, 11.714, 12.355, 11.851]" ,"[3.852, 3.848, 3.8545, 3.841, 3.8485]"   ,"[3.291, 3.326, 4.583, 4.558, 4.628]" ,                      20.386 ,"[4.0, 4.0, 4.0, 4.0, 4.0]"           ,                3.8255 ,     19.2710347712149   ,            0.0555 ,18.660347374390067 ,      0.198  ,      5.417650339796929  ,                     19.047 ,                  1.2785 ,                 0.0815 ,            0.2415 ,           0.2105 ,            5.6265 ,           0.3525 ,               1.716  ,              0.6155 ,            9.571 ,           0.0 ,           0.0 ,                         0.0 ,                        0.0 ,                   0.0 ,                  0.0 ,                   0.0 ,                  0.0 ,                      0.0 ,                     0.0 ,                  0.0 ,              0.0 ,                 0.0 ,                       0.0 ,                      0.0 ,                 0.0 ,                0.0 ,                 0.0 ,                0.0 ,                    0.0 ,                   0.0 ,                0.0
Reward_build_trade , 0.892  ,       1.36 , 40.6055 ,       9.9355 ,      13.973  ,        0.5905 ,"[0.332, 0.045, 0.044, 0.047, 0.0]" ,          4.429  ,     3.1615 ,   0.116  ,     0.027  ,     0.0865 ,"[30.606, 27.823, 42.99, 41.477, 41.996]"  ,                        4.553 ,                35.442  ,              9.952  ,"[0.068, 0.083, 0.005, 0.06, 0.0]"    ,                    0.216 ,"[9.344, 4.032, 4.138, 5.264, 6.824]" ,"[13.079, 13.633, 17.798, 18.066, 17.8]" ,"[3.6025, 3.62, 3.607, 3.6105, 3.592]"    ,"[3.509, 3.552, 4.705, 4.765, 4.729]" ,                      21.26  ,"[3.998, 3.999, 3.999, 3.999, 3.998]" ,                3.8225 ,     13.379090308859585 ,            0.0135 ,17.77368218024235  ,      0.0205 ,      3.9385265850544493 ,                     29.602 ,                  5.295  ,                 0.051  ,            0.806  ,           0.452  ,           14.7515 ,           0.18   ,               1.963  ,              1.164  ,            9.462 ,           0.0 ,           0.0 ,                         0.0 ,                        0.0 ,                   0.0 ,                  0.0 ,                   0.0 ,                  0.0 ,                      0.0 ,                     0.0 ,                  0.0 ,              0.0 ,                 0.0 ,                       0.0 ,                      0.0 ,                 0.0 ,                0.0 ,                 0.0 ,                0.0 ,                    0.0 ,                   0.0 ,                0.0

