AgentName ,WinRate ,MarginError ,numTurns ,victoryPoints ,numRoadsBuilt ,devCardsBought ,usedDevCards                    ,settlementsBuilt ,citiesBuilt ,devCardVP ,largestArmy ,longestRoad ,resourcesReceived                     ,totalResourcesReceivedPerTurn ,totalResourcesDiscarded ,totalResourcesStolen ,resourcesFromDevCard             ,totalResourcesFromDevCard ,resourcesFromBankTrade           ,finalResourceProduction            ,finalTradeRates                  ,setupResourceProduction          ,totalSetupResourceProduction ,setupTradeRates                 ,setupResourceDiversity ,turnsForFirstSettlement ,noSettlementsBuilt ,turnsForFirstCity  ,noCitysBuilt ,numRoadsFor1stSettlement ,totalResourcesFromBankTrade ,goodSettlementBankTrades ,badSettlementBankTrades ,goodCityBankTrades ,badCityBankTrades ,goodRoadBankTrades ,badRoadBankTrades ,goodDevCardBankTrades ,badDevCardBankTrades ,neutralBankTrades ,acceptedTrades ,rejectedTrades ,goodSettlementAcceptedTrades ,badSettlementAcceptedTrades ,goodCityAcceptedTrades ,badCityAcceptedTrades ,goodRoadAcceptedTrades ,badRoadAcceptedTrades ,goodDevCardAcceptedTrades ,badDevCardAcceptedTrades ,neutralAcceptedTrades ,totalPlayerTrades ,acceptedPlayerTrades ,goodSettlementPlayerTrades ,badSettlementPlayerTrades ,goodCityPlayerTrades ,badCityPlayerTrades ,goodRoadPlayerTrades ,badRoadPlayerTrades ,goodDevCardPlayerTrades ,badDevCardPlayerTrades ,neutralPlayerTrades
Player0   ,   0.48 ,       9.79 ,   28.31 ,         7.89 ,         9.36 ,          4.77 ,"[2.51, 0.26, 0.28, 0.33, 0.0]" ,            1.57 ,       1.62 ,     0.96 ,       0.41 ,       0.44 ,"[14.6, 15.57, 22.27, 21.2, 22.45]"   ,                        3.394 ,                  15.46 ,                6.9  ,"[0.55, 0.67, 0.0, 0.34, 0.0]"   ,                     1.56 ,"[2.09, 2.98, 1.25, 3.99, 2.11]" ,"[7.7, 8.53, 11.2, 10.33, 10.36]"  ,"[3.86, 3.92, 3.85, 3.84, 3.86]" ,"[3.29, 3.26, 4.79, 4.87, 4.89]" ,                       21.1  ,"[4.0, 4.0, 4.0, 4.0, 4.0]"     ,                  3.85 ,      9.671276808979755 ,              0.22 ,10.060120240480963 ,         0.2 ,      2.826217678893566  ,                      12.42 ,                    0.33 ,                   0.01 ,              0.39 ,             0.03 ,              2.45 ,             0.25 ,                  1.4 ,                0.41 ,             7.21 ,           0.0 ,           0.0 ,                         0.0 ,                        0.0 ,                   0.0 ,                  0.0 ,                   0.0 ,                  0.0 ,                      0.0 ,                     0.0 ,                  0.0 ,              0.0 ,                 0.0 ,                       0.0 ,                      0.0 ,                 0.0 ,                0.0 ,                 0.0 ,                0.0 ,                    0.0 ,                   0.0 ,                0.0
Player1   ,   0.52 ,       9.79 ,   28.03 ,         7.69 ,         9.26 ,          3.1  ,"[1.67, 0.32, 0.16, 0.23, 0.0]" ,            1.71 ,       2.08 ,     0.62 ,       0.21 ,       0.41 ,"[12.59, 20.33, 14.78, 22.49, 15.67]" ,                        3.063 ,                  12.77 ,                5.77 ,"[0.21, 0.22, 0.36, 0.24, 0.03]" ,                     1.06 ,"[3.2, 2.62, 2.48, 2.65, 2.67]"  ,"[7.48, 10.41, 7.84, 11.21, 8.23]" ,"[3.49, 3.49, 3.52, 3.58, 3.48]" ,"[2.84, 3.65, 2.84, 4.79, 3.19]" ,                       17.31 ,"[3.78, 3.74, 3.74, 3.8, 3.74]" ,                  4.14 ,     10.544251779091912 ,              0.23 , 9.208416833667336 ,         0.2 ,      2.4656710433998197 ,                      13.62 ,                    0.48 ,                   0.0  ,              0.34 ,             0.02 ,              2.47 ,             0.22 ,                  1.2 ,                0.89 ,             7.45 ,           0.0 ,           0.0 ,                         0.0 ,                        0.0 ,                   0.0 ,                  0.0 ,                   0.0 ,                  0.0 ,                      0.0 ,                     0.0 ,                  0.0 ,              0.0 ,                 0.0 ,                       0.0 ,                      0.0 ,                 0.0 ,                0.0 ,                 0.0 ,                0.0 ,                    0.0 ,                   0.0 ,                0.0
